category,subcategory,question,answer
E-CHANNEL,LAPAK ASIK,Data apa saja yang diperlukan untuk mengisi aplikasi Lapak Asik BPJS Ketenagakerjaan?,Peserta akan mendapatkan Email konfirmasi pengajuan klaim yang berisikan informasi klaim dan jadwal verifikasi.
E-CHANNEL,LAPAK ASIK,"Bagaimana proses selanjutnya, apabila berhasil mengisi data pada aplikasi Lapak Asik BPJS Ketenagakerjaan?","Peserta akan dihubungi secara Online oleh BPJS Ketenagakerjaan paling lambat sesuai dengan tanggal jadwal konfirmasi yang tertera di email pengajuan. Sedangkan peserta yang perlu konfirmasi lebih lanjut, diminta untuk datang ke Kantor Cabang sesuai yang tertera pada email."
E-CHANNEL,LAPAK ASIK,Apakah peserta harus datang ke Kantor Cabang setelah mengajukan klaim melalui Lapak Asik?,Peserta dapat mengakses/melakukan pengajuan klaim kembali pada website Lapak Asik: https://lapakasik.bpjsketenagakerjaan.go.id/.
E-CHANNEL,LAPAK ASIK,"Apabila peserta tidak dapat mengikuti proses verifikasi secara Online pada tanggal, waktu yang ditentukan, apa yang harus dilakukan?",Peserta dapat mengajukan klaim dengan jadwal yang telah pasti.
E-CHANNEL,LAPAK ASIK,Apakah Peserta yang memiliki lebih dari 1(satu) kartu BPJS Ketenagakerjaan dapat mengakses Lapak Asik?,Peserta dapat melakukan cetak ulang pada Website Lapak Asik dan akan mendapatkan Email konfirmasi pengajuan klaim kembali.
E-CHANNEL,LAPAK ASIK,Apakah keuntungan mengajukan klaim JHT melalui Lapak Asik?,"Peserta dapat melihat status klaim JHT Lapak Asik melalui menu Cek Status Klaim pada Website https://www.bpjsketenagakerjaan.go.id ., atau langsung mengakses link www.bpjsketenagakerjaan.go.id/tracking, dengan menginputkan nomor NIK atau nomor KPJ."
E-CHANNEL,LAPAK ASIK,Bagaimana jika Email konfirmasi pengajuan klaim Lapak Asik hilang/terhapus dari Email peserta?,Aplikasi Pusat Layanan Kecelakaan Kerja selanjutnya disebut e-PLKK adalah sistem informasi yang ditetapkan oleh BPJS Ketenagakerjaan yang digunakan PLKK untuk melakukan pengelolaan administrasi pelayanan kesehatan.
E-CHANNEL,LAPAK ASIK,Bagaimana cara peserta mengetahui status klaim JHT yang dilakukan melalui Lapak Asik?,"Jika klaim melalui PLKK maka seluruh biaya pelayanan kesehatan dibayarkan langsung Kantor Cabang kepada PLKK. ditanggung oleh pihak rumah sakit. Peserta, Pemberi kerja, badan usaha, keluarga, atau pihak lainnya tidak perlu melakukan pembayaran terlebih dahulu ke PLKK."
E-CHANNEL,E-PLKK,Apakah aplikasi E-PLKK?,Aplikasi Pusat Layanan Kecelakaan Kerja selanjutnya disebut e-PLKK adalah sistem informasi yang ditetapkan oleh BPJS Ketenagakerjaan yang digunakan PLKK untuk melakukan pengelolaan administrasi pelayanan kesehatan.
E-CHANNEL,E-PLKK,Apa keuntungan melakukan klaim melalui PLKK dibandingkan dengan melalui Kantor Cabang?,"Jika klaim melalui PLKK maka seluruh biaya pelayanan kesehatan dibayarkan langsung Kantor Cabang kepada PLKK. ditanggung oleh pihak rumah sakit. Peserta, Pemberi kerja, badan usaha, keluarga, atau pihak lainnya tidak perlu melakukan pembayaran terlebih dahulu ke PLKK."
E-CHANNEL,E-PLKK,Bagaimana cara mengakses website PLKK?,Aplikasi PLKK dapat diakses melalui website pada url: plkk.bpjsketenagakerjaan.go.id atau melalui list Aplikasi (Mitra Pusat Layanan Kecelakaan Kerja) yang ada pada footer Website BPJS Ketenagakerjaan https://www.bpjsketenagakerjaan.go.id/.
E-CHANNEL,E-PLKK,Apa saja Pelayanan yang diberikan melalui PLKK?,"Pemberian pelayanan kesehatan kepada peserta yang mengalami kecelakaan kerja adalah pengobatan pertama, pengobatan lanjutan, dan pengobatan rujukan"
E-CHANNEL,E-PLKK,Apa persyaratan peserta untuk mendapatkan pengobatan pertama di PLKK?,a. Memenuhi eligibilitas kepesertaan kepesertaan b. Menunjukan Nomor kartu peserta BPJS Ketenagakerjaan/nomor KTP c. Memenuhi ruang lingkup JKK
E-CHANNEL,E-PLKK,Apakah segmen jasa konstruksi dapat mengajukan klaim JKK di PLKK dan apa persyaratanya ?,Segmen jasa konstruksi dapat mengajukan klaim JKK di PLKK dengan syarat tenaga kerja berstatus sebagai peserta aktif dan masih aktif bekerja di proyek jasa kontruksi
E-CHANNEL,JMO,Apakah pengertian aplikasi Jamsostek Mobile (JMO)?,"Aplikasi Jamsostek Mobile (JMO) merupakan aplikasi Mobile resmi BPJS Ketenagakerjaan yang dapat digunakan oleh peserta untuk mengakses layanan BPJS Ketenagakerjaan seperti, Cek Saldo JHT, Simulasi JHT-JP, Cek Rincian Iuran JHT dan JP, Pelaporan Kecelakaan Kerja, Pengkinian Data, Klaim JHT, Informasi Program Jaminan Sosial Ketenagakerjaan, Cek Status Klaim JHT, Informasi Kantor Cabang BPJS Ketenagakerjaan, Informasi Mitra Layanan, Pengaduan Peserta, Pendaftaran Peserta Baru, dan layanan lainnya yang akan dikembangkan sesuai kebutuhan peserta."
E-CHANNEL,JMO,Bagaimana cara menginstall aplikasi Jamsostek Mobile (JMO)?,Aplikasi Jamsostek Mobile (JMO) dapat diunduh dan diinstall melalui Playstore/ Appstore bagi pengguna smartphone .
E-CHANNEL,JMO,Bagaimana cara mengakses layanan Jamsostek Mobile (JMO) untuk pengguna yang tidak memiliki smartphone?,Peserta dapat mengakses layanan Jamsostek Mobile (JMO) melalui website https://sso.bpjsketenagakerjaan.go.id
E-CHANNEL,JMO,"Jika peserta memiliki kartu BPJS Ketenagakerjaan yang sudah tidak aktif, apakah masih dapat menggunakan layanan di aplikasi Jamsostek Mobile (JMO)?","Jika peserta memiliki kartu BPJS Ketenagakerjaan yang sudah tidak aktif masih dapat menggunakan fitur cek saldo, pengkinian data, dan klaim JHT pada Jamsostek Mobile (JMO) dengan syarat peserta belum pernah melakukan klaim penuh. Tetapi jika sudah melakukan klaim penuh, peserta hanya dapat mengakses layanan informasi."
E-CHANNEL,JMO,"Apabila peserta memiliki 2 (dua) kartu BPJS Ketenagakerjaan atau lebih, apakah peserta dapat melakukan pengecekan data kartu tersebut dalam satu aplikasi Jamsostek Mobile (JMO)?","Peserta dapat mengecek semua kartu kepesertaannya dan dapat juga menambahkan kartu peserta yang dimiliki melalui fitur Tambah Kartu pada menu Profil Saya, dengan syarat data pada semua kartu peserta tersebut sudah sesuai dengan data peserta. Apabila data tidak sesuai maka nomor kartu peserta tidak akan muncul dan harus melakukan koreksi data terlebih dahulu melalui Kantor Cabang tempat perusahaan terdaftar."
E-CHANNEL,JMO,Bagaimana cara mengajukan klaim JHT melalui JMO jika memiliki lebih dari 1 kartu BPJS Ketenagakerjaan?,"Peserta yang memiliki lebih dari 1 kartu BPJS Ketenagakerjaan dapat mengajukan klaim JHT melalui JMO, dengan cara melakukan pengkinian data dan mengisi seluruh nomor kartu yang dimiliki untuk dilakukan proses penggabungan saldo . Apabila saldo sudah tergabung dalam satu kartu, peserta dapat melanjutkan proses klaim dengan mengakses menu Klaim JHT"
E-CHANNEL,JMO,"Bagaimana cara mengajukan klaim JHT melalui JMO jika memiliki lebih dari 1 kartu BPJS Ketenagakerjaan, namun tidak mengetahui nomor kartu tersebut?","Apabila Peserta tidak mengetahui nomor kartu, Peserta dapat menghubungi Layanan Masyarakat (Contact Center) 175, email care@bpjsketenagakerjaan.go.id atau melalui kantor cabang terdekat untuk dapat dilakukan verifikasi sebelum diinfokan nomor kartunya."
E-CHANNEL,JMO,Bagaimana cara melakukan pengkinian data?,Peserta dapat login dan mengakses menu Pengkinian Data. Kemudian mengisi data-data yang diperlukan serta melakukan verifikasi biometrik sebagai syarat kelayakan pengajuan pengkinian data peserta.
E-CHANNEL,JMO,Bagaimana jika terjadi kendala saat melakukan pengkinian data?,"Apabila Peserta mengalami kendala, Peserta dapat menghubungi Layanan Masyarakat (Contact Center) 175, email care@bpjsketenagakerjaan.go.id atau melalui kantor cabang terdekat."
E-CHANNEL,JMO,Bagaimana jika terjadi kendala saat melakukan pengujian biometrik?,"Apabila Peserta mengalami kendala, Peserta dapat menghubungi Layanan Masyarakat (Contact Center) 175, email care@bpjsketenagakerjaan.go.id atau melalui kantor cabang terdekat."
E-CHANNEL,JMO,Bagaimana cara menambahkan nomor peserta di JMO?,Peserta dapat menambahkan nomor kartu peserta melalui fitur Tambah Kartu pada menu Profil Saya -> Ubah Profil -> Tambah KPJ.
E-CHANNEL,JMO,Bagaimana bila di JMO terdapat nomor peserta yang bukan milik sendiri?,"Apabila terdapat nomor peserta yang bukan milik peserta, Peserta dapat menghubungi Layanan Masyarakat (Contact Center) 175, email care@bpjsketenagakerjaan.go.id atau melalui kantor cabang terdekat."
E-CHANNEL,JMO,Bagaimana melakukan pengajuan klaim JHT jika pengajuan klaim JHT biometrik gagal?,Peserta dapat melanjutkan proses pengajuan klaim JHT melalui kanal digital lapakasik.bpjsketenagakerjaan.go.id atau melalui kantor cabang terdekat.
E-CHANNEL,JMO,Pada jam berapakah layanan klaim melalui aplikasi JMO dapat dilakukan,Layanan klaim melalui aplikasi JMO dapat diakses mulai pukul 06:00 WIB s.d 20.00 WIB
E-CHANNEL,JMO,Bagaimana melakukan pengajuan klaim JHT jika pengajuan klaim JHT melalui aplikasi JMO dan Lapakasik gagal?,Peserta dapat melanjutkan proses pengajuan klaim JHT melalui kantor cabang terdekat.
E-CHANNEL,JMO,Bagaimana kriteria peserta yang dapat melakukan pengajuan klaim JHT via aplikasi JMO,"Kriteria peserta yang dapat melakukan pengajuan klaim JHT via aplikasi JMO antara lain :, Sudah melakukan pengkinian data Status kepesertaan Non Aktif Total keseluruhan saldo dibawah 15 juta"
E-CHANNEL,JMO,"Bagaimana mengajukan klaim JHT, jika gagal melakukan proses pengkinian data",Peserta dapat melanjutkan proses pengajuan klaim JHT melalui kanal digital lapakasik.bpjsketenagakerjaan.go.id atau melalui kantor cabang terdekat.
E-CHANNEL,JMO,Bagaimana jika peserta lupa password Jamsostek Mobile (JMO)?,Peserta dapat memilih tombol lupa kata sandi pada halaman utama login; Mengisikan data untuk verifikasi; Selanjutnya sistem akan mengirimkan kode verifikasi ke Email peserta kemudian peserta melakukan perubahan password Jamsostek Mobile (JMO).
E-CHANNEL,JMO,Bagaimana jika peserta lupa Akun untuk login?,Peserta dapat memilih tombol lupa akun pada halaman utama login; Mengisikan data untuk verifikasi; Selanjutnya sistem akan mengirimkan kode verifikasi melalui nomor handphone atau email peserta kemudian peserta melakukan perubahan password Jamsostek Mobile (JMO) atau Peserta dapat menghubungi Layanan Masyarakat BPJS Ketenagakerjaan (Contact Center) 175.
E-CHANNEL,JMO,Bagaimana jika peserta ingin melakukan hapus akun Jamsostek Mobile (JMO)?,"Apabila Anda melakukan hapus akun Jamsostek Mobile (JMO), maka Anda tidak dapat melakukan aktivitas di Aplikasi Jamsostek Mobile (JMO) namun masih dapat melakukan aktivitas di kanal lain. Hapus akun Jamsostek Mobile (JMO) berarti melakukan penutupan akses Jamsostek Mobile (JMO) dan tidak sekaligus menutup kepesertaan BPJS Ketenagakerjaan. Hapus akun Jamsostek Mobile (JMO) dapat dilakukan dengan mengunjungi Kantor Cabang BPJS Ketenagakerjaan terdekat. Peserta dapat menghubungi Layanan Masyarakat BPJS Ketenagakerjaan (Contact Center) 175 untuk informasi lebih lanjut."
E-CHANNEL,JMO,Bagaimana jika peserta tidak dapat melakukan cek saldo di Jamsostek Mobile (JMO)?,Peserta dapat menghubungi Layanan Masyarakat BPJS Ketenagakerjaan (Contact Center) 175 atau datang ke Kantor Cabang terdekat.
E-CHANNEL,JMO,Bagaimana jika peserta tidak dapat login aplikasi Jamsostek Mobile (JMO)?,Pastikan peserta sudah login menggunakan Email dan password yang benar. Jika sudah dipastikan Email dan password telah benar namun tetap tidak dapat melakukan login silahkan menghubungi Layanan Masyarakat BPJS Ketenagakerjaan (Contact Center) 175.
E-CHANNEL,JMO,Berapa kali maksimal percobaan login pada aplikasi Jamsostek Mobile (JMO)?,"Apabila peserta salah melakukan percobaan login sebanyak 3 kali, maka peserta akan diarahkan untuk menunggu selama 2 jam atau datang ke kantor cabang terdekat. ."
E-CHANNEL,JMO,Bagaimana agar akun dapat digunakan kembali apabila akun terblokir?,Peserta dapat menunggu selama 2 jam atau datang ke kantor cabang terdekat.
E-CHANNEL,JMO,Bagaimana Jika terjadi kendala saat melakukan registrasi (Email verifikasi atau SMS OTP tidak masuk)?,Pastikan bahwa Email dan nomor hp peserta benar dan aktif; Jika sudah dipastikan Email dan PIN telah benar namun tetap tidak dapat melakukan login silahkan menghubungi Layanan Masyarakat BPJS Ketenagakerjaan (Contact Center) 175.
E-CHANNEL,JMO,Apa saja layanan tambahan diluar manfaat utama BPJS Ketenagakerjaan yang tersedia di aplikasi Jamsostek Mobile (JMO),Promo Perumahan Pekerja e-Wallet Streaming Dana Siaga Belanja Investasi
E-CHANNEL,JMO,Apakah itu Promo?,Fitur promo ditujukan kepada peserta BPJS Ketenagakerjaan untuk mendapatkan diskon dan penawaran menarik
E-CHANNEL,JMO,Promo apa saja yang tersedia pada aplikasi Jamsostek Mobile (JMO)?,Promo yang tersedia merupakan produk dari berbagai merchant yang bekerjasama dengan BPJS Ketenagakerjaan.
E-CHANNEL,JMO,Bagaimana syarat dan ketentuan penggunaan promo?,Syarat dan ketentuan penggunaan promo diwajibkan adalah peserta BPJS Ketenagakerjaan. Adapun syarat dan ketentuan lainnya mengikuti ketentuan dari setiap merchant penyedia promo.
E-CHANNEL,JMO,Apakah itu Perumahan Pekerja?,Fitur pengajuan manfaat perumahan pekerja untuk fasilitas pembiayaan perumahan yang diberikan oleh BPJS Ketenagakerjaan kepada peserta program JHT.
E-CHANNEL,JMO,Bagaimana cara mengajukan manfaat Perumahan Pekerja?,Peserta dapat login dan mengakses menu Perumahan Pekerja -> ajukan manfaat. Selanjutnya peserta diminta untuk mengisi data-data yang dibutuhkan dan submit pengajuannya. Adapun proses verifikasi dan persetujuan dilakukan oleh Bank Mitra kerjasama BPJS Ketenagakerjaan
E-CHANNEL,JMO,Bagaimana cara mengecek pengajuan manfaat Perumahan Pekerja?,Peserta dapat login dan mengakses menu Perumahan Pekerja -> tracking pengajuan. Akan tampil status terkini beserta riwayat manfaat yang sudah diajukan peserta.
E-CHANNEL,JMO,Apakah itu fitur E-Wallet?,Fitur uang elektronik menggunakan MotionPay yang dapat digunakan untuk transaksi melalui aplikasi Jamsostek Mobile (JMO)
E-CHANNEL,JMO,Apakah itu MotionPay?,Aplikasi uang elektronik milik PT. MNC Teknologi Nusantara.
E-CHANNEL,JMO,Bagaimana Cara Penautan Account Linkage MotionPay di dalam JMO?,"User yang telah memiliki akun JMO bisa langsung klik aktifkan MotionPay, jika memiliki akun maka akan ada verifikasi PIN dan No telp. Jika belum maka akan mengisi form untuk registrasi MotionPay yang sudah disediakan dalam aplikasi JMO."
E-CHANNEL,JMO,Apa Manfaat Penautan MotionPay di dalam JMO?,"Dengan adanya saldo yang tertera didalam aplikasi JMO, maka user akan lebih mudah melakukan pengecekan saldo MotionPay, tanpa harus berpindah aplikasi."
E-CHANNEL,JMO,Apakah data pribadi dalam akun di JMO maupun MotionPay dapat diakses oleh platform lain atau tidak?,"Tidak, informasi pribadi dari pengguna hanya dapat diakses oleh user, dimana informasi tersebut terbatas pada informasi yang diberikan user didalam aplikasi JMO maupun MotionPay."
E-CHANNEL,JMO,"Jika anggota baru di JMO, apakah harus mendaftar di MotionPay?",Pengguna baru dapat mendaftar dengan mengakses fitur e-Wallet pada aplikasi JMO.
E-CHANNEL,JMO,"Jika menggunakan nomor HP berbeda di dalam JMO dan MotionPay, apa yang harus dilakukan?",Satu akun JMO hanya bisa memiliki satu akun MotionPay dengan menggunakan no HP yang sama.
E-CHANNEL,JMO,"Jika ingin melakukan perubahan nomor HP di JMO, apa yang harus dilakukan?",Perubahan nomor HP dapat dilakukan di dalam JMO dengan mengakses menu Profil Saya -> Ubah Profil -> Ubah Nomor Handphone
E-CHANNEL,JMO,"Setelah menautkan akun, ketika login di dalam aplikasi JMO, apakah otomatis masuk dalam aplikasi MotionPay?",Tidak.
E-CHANNEL,JMO,Apakah bisa menautkan beberapa akun MotionPay di dalam JMO?,"Tidak, hanya satu akun MotionPay yang memiliki nomor HP yang sama dengan yang terdaftar di JMO."
E-CHANNEL,JMO,Apa yang harus dilakukan untuk memastikan kedua akun terlindungi?,"Pastikan tidak membagikan data pribadi, PIN dan OTP ke orang lain."
E-CHANNEL,JMO,Apakah sandi/PIN harus diubah secara berkala di kedua aplikasi?,"Untuk keamanan dan kenyamanan pengguna, maka sandi/PIN harus diubah secara berkala di kedua aplikasi."
E-CHANNEL,JMO,Jika pengguna JMO yang telah melakukan verifikasi akun menggunakan KTP apakah perlu melakukan verifikasi KTP kembali di MotionPay?,Untuk user MotionPay premium harus melakukan verifikasi KTP di aplikasi MotionPay sehingga pengguna bisa menikmati kenyamanan bertransaksi seperti transfer dana dan lain sebagainya.
E-CHANNEL,JMO,"Jika saya menghapus akun MotionPay, apakah otomatis akun JMO juga akan terhapus?","Tidak, pembuatan akun, manage akun dan termasuk penghapusan akun berdiri sendiri antara JMO dan MotionPay."
E-CHANNEL,JMO,Apa keuntungan menggunakan MotionPay di JMO?,"User dapat langsung mengetahui jumlah saldo MotionPay di dalam aplikasi JMO tanpa berpindah aplikasi. MotionPay dapat digunakan di banyak platform, baik online maupun offline."
E-CHANNEL,JMO,Bagaimana cara melakukan aktivasi MotionPay?,"Saat ini Akun MotionPay tersedia basic atau premium, jika basic cukup masukan no HP dan nama saja. Jika premium diperlukan verifikasi E KTP."
E-CHANNEL,JMO,Apakah saya harus mengunduh aplikasi MotionPay untuk bisa menggunakan MotionPay di JMO?,"Untuk menghubungkan akun MotionPay dengan akun JMO, kamu diharuskan untuk memiliki akun MotionPay terlebih dahulu. Jika kamu belum memiliki akun MotionPay, Kamu dapat melakukan registrasi pada aplikasi JMO."
E-CHANNEL,JMO,Apakah itu Fitur Streaming?,Fitur Streaming memungkinkan pengguna aplikasi Jamsostek Mobile (JMO) untuk menikmati layanan streaming mitra kerjasama BPJS Ketenagakerjaan
E-CHANNEL,JMO,Apakah itu fitur Dana Siaga?,"Fitur ini dapat menjadi alternatif solusi keuangan saat membutuhkan dana tunai untuk kebutuhan mendesak. Nikmati proses mudah dan cepat dengan fitur ini, yang dapat diakses melalui aplikasi JMO dan bekerja sama dengan Pinang Flexi dari Bank Raya. Proses verifikasi dan persetujuan sepenuhnya dilakukan di Bank Raya. Syarat dan ketentuan berlaku."
E-CHANNEL,JMO,Bagaimana cara mengajukan manfaat Dana Siaga?,Peserta dapat login dan mengakses menu Dana Siaga. Selanjutnya peserta diminta untuk mengisi data-data yang dibutuhkan dan submit pengajuannya. Adapun proses verifikasi dan persetujuan dilakukan oleh Bank Mitra kerjasama BPJS Ketenagakerjaan.
E-CHANNEL,JMO,Apakah itu Fitur Belanja?,"Fitur penyedia layanan untuk pembelian kebutuhan harian seperti Pulsa, Paket Data, Token Listrik dll"
E-CHANNEL,JMO,Apakah syarat agar dapat menggunakan Fitur Belanja?,"Untuk dapat menikmati fitur Belanja, peserta harus melakukan penautan akun linkage MotionPay dengan akun JMO terlebih dahulu."
E-CHANNEL,JMO,Apakah itu Fitur Investasi?,Fitur yang menyediakan produk/instrumen investasi yang berizin dan diawasi oleh regulator. Bekerja sama dengan platform finansial digital tanamduit.
E-CHANNEL,JMO,Bagaimana cara menggunakan fitur Investasi?,Peserta dapat login dan mengakses menu Investasi. Selanjutnya peserta akan dibuatkan akun tanamduit dan mengisi data-data yang dibutuhkan. Kemudian akan dilakukan verifikasi dan persetujuan pembuatan akun tanamduit. Adapun proses verifikasi dan persetujuan dilakukan oleh Mitra kerjasama BPJS Ketenagakerjaan.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Pengertian Jaminan Sosial?,Jaminan sosial adalah salah satu bentuk perlindungan sosial untuk menjamin seluruh rakyat agar dapat memenuhi kebutuhan dasar hidupnya yang layak.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apa Prinsip Penyelenggaraan Jaminan Sosial?,"Prinsip Jaminan Sosial, yaitu:, Kegotong-royongan Nirlaba Keterbukaan Kehati-hatian Akuntabilitas Kepesertaan bersifat wajib Dana amanat., Hasil pengelolaan dana digunakan untuk sebesar-besarnya bagi kepentingan peserta."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apa itu BPJS?,Badan Penyelenggara Jaminan Sosial (BPJS) adalah badan hukum yang dibentuk dengan UU No. 24 Tahun 2011 tentang BPJS untuk menyelenggarakan program-program jaminan sosial. BPJS bertanggung jawab kepada Presiden. Organ BPJS terdiri dari Dewan Pengawas dan Dewan Direksi yang diangkat dan diberhentikan oleh Presiden.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apa tujuan dibentuknya BPJS?,BPJS bertujuan untuk mewujudkan terselenggaranya pemberian jaminan terpenuhinya kebutuhan dasar hidup yang layak bagi setiap peserta dan/atau anggota keluarganya.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apakah kepesertaan BPJS bersifat wajib?,Kepesertaan BPJS bersifat wajib. Jaminan sosial adalah salah satu bentuk pelindungan sosial untuk menjamin seluruh rakyat agar dapat memenuhi kebutuhan dasar hidupnya yang layak.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Ada berapa BPJS di Indonesia?,"Terdapat dua BPJS yaitu:, BPJS Kesehatan: berfungsi menyelenggarakan program Jaminan Kesehatan Nasional BPJS Ketenagakerjaan: berfungsi menyelenggarakan program Jaminan Kecelakaan Kerja (JKK), Jaminan Hari Tua (JHT), Jaminan Pensiun (JP), Jaminan Kematian (JKM) dan Jaminan Kehilangan Pekerjaan (JKP)."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Bagaimana Fungsi BPJS Ketenagakerjaan?,"BPJS Ketenagakerjaan sebagai badan penyelengara jaminan sosial mempunyai tugas untuk memberikan pelindungan bagi tenaga kerja dalam bentuk santunan berupa uang sebagai pengganti sebahagian penghasilan yang hilang atau berkurang dan bentuk pelayanan sebagai akibat peristiwa atau keadaan yang dialami oleh pekerja berupa kecelakaan kerja, sakit, hari tua dan meninggal dunia. Kepesertaan bersifat wajib bagi seluruh pekerja dan perusahaan di seluruh Indonesia."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Siapa saja peserta program Jaminan Sosial Bidang Ketenagakerjaan?,"Seluruh pekerja di wilayah Negara Kesatuan Republik Indonesia wajib menjadi peserta program jaminan sosial bidang ketenagakerjaan yang dikelola oleh BPJS Ketenagakerjaan, termasuk orang asing yang telah bekerja paling singkat enam bulan di Indonesia, serta Calon Pekerja Migran Indonesia dan Pekerja Migran Indonesia (CPMI dan PMI)."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Siapakah yang dimaksud Calon Pekerja Migran Indonesia (CPMI)?,Calon Pekerja Migran Indonesia (CPMI) yang selanjutnya disebut Calon PMI adalah setiap tenaga kerja Indonesia yang memenuhi syarat sebagai pencari kerja yang akan bekerja di luar negeri dan terdaftar di instansi pemerintah kabupaten/kota yang bertanggung jawab di bidang ketenagakerjaan.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Siapakah yang dimaksud Pekerja Migran Indonesia (PMI)?,"Pekerja Migran Indonesia yang selanjutnya disingkat PMI adalah setiap warga negara Indonesia yang akan sedang atau telah melakukan pekerjaan dengan menerima upah di luar wilayah Republik Indonesia., Pekerja Migran Indonesia meliputi:, PMI yang bekerja pada pemberi kerja berbadan hukum PMI yang bekerja pada pemberi kerja perseorangan atau rumah tangga dan Pelaut awak kapal dan pelaut perikanan."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apakah BP2MI itu?,Badan Pelindungan Pekerja Migran Indonesia yang selanjutnya disebut BP2MI adalah Lembaga Pemerintah Non Kementerian yang bertugas sebagai pelaksana kebijakan dalam pelayanan dan pelindungan Pekerja Migran Indonesia secara terpadu sebagaimana dimaksud dalam Undang-Undang Nomor 18 Tahun 2017 tentang Pelindungan Pekerja Migran Indonesia.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apakah Perusahaan Penempatan Pekerja Migran Indonesia (P3MI) itu?,Perusahaan Penempatan Pekerja Migran Indonesia (P3MI) adalah badan usaha berbadan hukum perseroan terbatas yang telah memperoleh izin tertulis dari Menteri Pemerintah Pusat untuk menyelenggarakan pelayanan penempatan Pekerja Migran Indonesia.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Siapakah yang dimaksud sebagai Pelaksana Penempatan?,"Pelaksana Penempatan Pekerja Migran Indonesia ke luar negeri terdiri atas:, Badan (BP2MI) Perusahaan Penempatan Pekerja Migran Indonesia (P3MI) Perusahaan yang menempatkan Pekerja Migran Indonesia untuk kepentingan perusahaan sendiri."
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apakah yang mendasari pemberian pelindungan bagi CPMI/PMI?,"Dasar pemberian pelindungan bagi CPMI/PMI adalah:, Undang-Undang Nomor 40 Tahun 2004 Tentang Sistem Jaminan Sosial Nasional Undang-Undang Nomor 24 Tahun 2011 Tentang Badan Penyelenggara Jaminan Sosial Nasional Undang-Undang Nomor 18 Tahun 2017 Tentang Pelindungan Pekerja Migran Indonesia Peraturan Pemerintah Nomor 59 Tahun 2021 Tentang Pelaksanaan Pelindungan Pekerja Migran Indonesia Peraturan Pemerintah Nomor 22 Tahun 2022 Tentang Penempatan dan Pelindungan Awak Kapal Niaga Migran dan Awak Kapal Perikanan Migran. Peraturan Menteri Ketenagakerjaan Republik Indonesia Nomor 4 Tahun 2023 Tentang Jaminan Sosial Pekerja Migran Indonesia"
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apakah program jaminan sosial wajib bagi CPMI/PMI?,Seluruh Calon PMI/PMI yang akan berangkat bekerja dan/atau yang sudah bekerja di luar negeri wajib terdaftar sebagai peserta program jaminan sosial.
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Program jaminan sosial apa sajakah yang dapat diikuti oleh CPMI/PMI?,"Jaminan Kecelakaan Kerja, Jaminan Kematian, Jaminan Hari Tua yang diselenggarakan oleh BPJS Ketenagakerjaan Program Jaminan Kesehatan yang diselenggarakan oleh BPJS Kesehatan."
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Program BPJS Ketenagakerjaan apa saja yang wajib diikuti oleh CPMI/PMI?,Calon PMI/PMI wajib ikut serta dalam program JKK dan JKM.
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apakah program JHT wajib diikuti oleh CPMI/PMI?,Jaminan Hari Tua adalah program jaminan sosial pilihan bagi CPMI/PMI (sukarela).
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apa yang dimaksud dengan Kecelakaan Kerja?,"Kecelakaan kerja adalah kecelakaan yang terjadi pada saat sebelum bekerja, selama bekerja, dan setelah bekerja, termasuk kecelakaan yang terjadi dalam perjalanan dari rumah menuju tempat kerja atau sebaliknya."
